Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2003,2,01-09,2,Female,5,Hispanic,7,Richmond,5207
2003,3,10-19,0,Total,0,Total,7,Richmond,62579
2003,3,10-19,0,Total,1,White Non Hispanic,7,Richmond,38307
2003,3,10-19,0,Total,2,Black Non Hispanic,7,Richmond,8602
2003,3,10-19,0,Total,3,Other Non Hispanic,7,Richmond,4254
2003,3,10-19,0,Total,5,Hispanic,7,Richmond,11416
2003,3,10-19,1,Male,0,Total,7,Richmond,32171
2003,3,10-19,1,Male,1,White Non Hispanic,7,Richmond,19791
2003,3,10-19,1,Male,2,Black Non Hispanic,7,Richmond,4354
2003,3,10-19,1,Male,3,Other Non Hispanic,7,Richmond,2216
2003,3,10-19,1,Male,5,Hispanic,7,Richmond,5810
2003,3,10-19,2,Female,0,Total,7,Richmond,30408
2003,3,10-19,2,Female,1,White Non Hispanic,7,Richmond,18516
2003,3,10-19,2,Female,2,Black Non Hispanic,7,Richmond,4248
2003,3,10-19,2,Female,3,Other Non Hispanic,7,Richmond,2038
2003,3,10-19,2,Female,5,Hispanic,7,Richmond,5606
2003,4,20-24,0,Total,0,Total,7,Richmond,30884
2003,4,20-24,0,Total,1,White Non Hispanic,7,Richmond,19023
2003,4,20-24,0,Total,2,Black Non Hispanic,7,Richmond,3556
2003,4,20-24,0,Total,3,Other Non Hispanic,7,Richmond,2337
2003,4,20-24,0,Total,5,Hispanic,7,Richmond,5968
2003,4,20-24,1,Male,0,Total,7,Richmond,15631
2003,4,20-24,1,Male,1,White Non Hispanic,7,Richmond,9463
2003,4,20-24,1,Male,2,Black Non Hispanic,7,Richmond,1706
2003,4,20-24,1,Male,3,Other Non Hispanic,7,Richmond,1201
2003,4,20-24,1,Male,5,Hispanic,7,Richmond,3261
2003,4,20-24,2,Female,0,Total,7,Richmond,15253
2003,4,20-24,2,Female,1,White Non Hispanic,7,Richmond,9560
2003,4,20-24,2,Female,2,Black Non Hispanic,7,Richmond,1850
2003,4,20-24,2,Female,3,Other Non Hispanic,7,Richmond,1136
2003,4,20-24,2,Female,5,Hispanic,7,Richmond,2707
2003,5,25-34,0,Total,0,Total,7,Richmond,64194
2003,5,25-34,0,Total,1,White Non Hispanic,7,Richmond,40320
2003,5,25-34,0,Total,2,Black Non Hispanic,7,Richmond,6407
2003,5,25-34,0,Total,3,Other Non Hispanic,7,Richmond,5456
2003,5,25-34,0,Total,5,Hispanic,7,Richmond,12011
2003,5,25-34,1,Male,0,Total,7,Richmond,31904
2003,5,25-34,1,Male,1,White Non Hispanic,7,Richmond,20052
2003,5,25-34,1,Male,2,Black Non Hispanic,7,Richmond,2845
2003,5,25-34,1,Male,3,Other Non Hispanic,7,Richmond,2748
2003,5,25-34,1,Male,5,Hispanic,7,Richmond,6259
2003,5,25-34,2,Female,0,Total,7,Richmond,32290
2003,5,25-34,2,Female,1,White Non Hispanic,7,Richmond,20268
2003,5,25-34,2,Female,2,Black Non Hispanic,7,Richmond,3562
2003,5,25-34,2,Female,3,Other Non Hispanic,7,Richmond,2708
2003,5,25-34,2,Female,5,Hispanic,7,Richmond,5752
2003,6,35-44,0,Total,0,Total,7,Richmond,74624
2003,6,35-44,0,Total,1,White Non Hispanic,7,Richmond,50240
2003,6,35-44,0,Total,2,Black Non Hispanic,7,Richmond,7843
2003,6,35-44,0,Total,3,Other Non Hispanic,7,Richmond,5588
2003,6,35-44,0,Total,5,Hispanic,7,Richmond,10953
2003,6,35-44,1,Male,0,Total,7,Richmond,36641
2003,6,35-44,1,Male,1,White Non Hispanic,7,Richmond,25044
2003,6,35-44,1,Male,2,Black Non Hispanic,7,Richmond,3473
2003,6,35-44,1,Male,3,Other Non Hispanic,7,Richmond,2725
2003,6,35-44,1,Male,5,Hispanic,7,Richmond,5399
2003,6,35-44,2,Female,0,Total,7,Richmond,37983
2003,6,35-44,2,Female,1,White Non Hispanic,7,Richmond,25196
2003,6,35-44,2,Female,2,Black Non Hispanic,7,Richmond,4370
2003,6,35-44,2,Female,3,Other Non Hispanic,7,Richmond,2863
2003,6,35-44,2,Female,5,Hispanic,7,Richmond,5554
2003,7,45-54,0,Total,0,Total,7,Richmond,66917
2003,7,45-54,0,Total,1,White Non Hispanic,7,Richmond,49128
2003,7,45-54,0,Total,2,Black Non Hispanic,7,Richmond,5599
2003,7,45-54,0,Total,3,Other Non Hispanic,7,Richmond,5204
2003,7,45-54,0,Total,5,Hispanic,7,Richmond,6986
2003,7,45-54,1,Male,0,Total,7,Richmond,32083
2003,7,45-54,1,Male,1,White Non Hispanic,7,Richmond,23607
2003,7,45-54,1,Male,2,Black Non Hispanic,7,Richmond,2593
2003,7,45-54,1,Male,3,Other Non Hispanic,7,Richmond,2580
2003,7,45-54,1,Male,5,Hispanic,7,Richmond,3303
2003,7,45-54,2,Female,0,Total,7,Richmond,34834
2003,7,45-54,2,Female,1,White Non Hispanic,7,Richmond,25521
2003,7,45-54,2,Female,2,Black Non Hispanic,7,Richmond,3006
2003,7,45-54,2,Female,3,Other Non Hispanic,7,Richmond,2624
2003,7,45-54,2,Female,5,Hispanic,7,Richmond,3683
2003,8,55-64,0,Total,0,Total,7,Richmond,48205
2003,8,55-64,0,Total,1,White Non Hispanic,7,Richmond,38273
2003,8,55-64,0,Total,2,Black Non Hispanic,7,Richmond,2995
2003,8,55-64,0,Total,3,Other Non Hispanic,7,Richmond,3287
2003,8,55-64,0,Total,5,Hispanic,7,Richmond,3650
2003,8,55-64,1,Male,0,Total,7,Richmond,22804
2003,8,55-64,1,Male,1,White Non Hispanic,7,Richmond,18247
2003,8,55-64,1,Male,2,Black Non Hispanic,7,Richmond,1236
2003,8,55-64,1,Male,3,Other Non Hispanic,7,Richmond,1626
2003,8,55-64,1,Male,5,Hispanic,7,Richmond,1695
2003,8,55-64,2,Female,0,Total,7,Richmond,25401
2003,8,55-64,2,Female,1,White Non Hispanic,7,Richmond,20026
2003,8,55-64,2,Female,2,Black Non Hispanic,7,Richmond,1759
2003,8,55-64,2,Female,3,Other Non Hispanic,7,Richmond,1661
2003,8,55-64,2,Female,5,Hispanic,7,Richmond,1955
2003,9,65-74,0,Total,0,Total,7,Richmond,28182
2003,9,65-74,0,Total,1,White Non Hispanic,7,Richmond,23117
2003,9,65-74,0,Total,2,Black Non Hispanic,7,Richmond,1614
2003,9,65-74,0,Total,3,Other Non Hispanic,7,Richmond,1570
2003,9,65-74,0,Total,5,Hispanic,7,Richmond,1881
2003,9,65-74,1,Male,0,Total,7,Richmond,12647
2003,9,65-74,1,Male,1,White Non Hispanic,7,Richmond,10546
2003,9,65-74,1,Male,2,Black Non Hispanic,7,Richmond,600
2003,9,65-74,1,Male,3,Other Non Hispanic,7,Richmond,751
2003,9,65-74,1,Male,5,Hispanic,7,Richmond,750
2003,9,65-74,2,Female,0,Total,7,Richmond,15535
2003,9,65-74,2,Female,1,White Non Hispanic,7,Richmond,12571
2003,9,65-74,2,Female,2,Black Non Hispanic,7,Richmond,1014
2003,9,65-74,2,Female,3,Other Non Hispanic,7,Richmond,819
2003,9,65-74,2,Female,5,Hispanic,7,Richmond,1131
2003,10,75-84,0,Total,0,Total,7,Richmond,18739
2003,10,75-84,0,Total,1,White Non Hispanic,7,Richmond,16205
2003,10,75-84,0,Total,2,Black Non Hispanic,7,Richmond,806
2003,10,75-84,0,Total,3,Other Non Hispanic,7,Richmond,738
2003,10,75-84,0,Total,5,Hispanic,7,Richmond,990
2003,10,75-84,1,Male,0,Total,7,Richmond,7171
2003,10,75-84,1,Male,1,White Non Hispanic,7,Richmond,6273
2003,10,75-84,1,Male,2,Black Non Hispanic,7,Richmond,255
2003,10,75-84,1,Male,3,Other Non Hispanic,7,Richmond,286
2003,10,75-84,1,Male,5,Hispanic,7,Richmond,357
2003,10,75-84,2,Female,0,Total,7,Richmond,11568
2003,10,75-84,2,Female,1,White Non Hispanic,7,Richmond,9932
2003,10,75-84,2,Female,2,Black Non Hispanic,7,Richmond,551
2003,10,75-84,2,Female,3,Other Non Hispanic,7,Richmond,452
2003,10,75-84,2,Female,5,Hispanic,7,Richmond,633
2003,11,85+,0,Total,0,Total,7,Richmond,6877
2003,11,85+,0,Total,1,White Non Hispanic,7,Richmond,6081
2003,11,85+,0,Total,2,Black Non Hispanic,7,Richmond,206
2003,11,85+,0,Total,3,Other Non Hispanic,7,Richmond,307
2003,11,85+,0,Total,5,Hispanic,7,Richmond,283
2003,11,85+,1,Male,0,Total,7,Richmond,1943
2003,11,85+,1,Male,1,White Non Hispanic,7,Richmond,1706
2003,11,85+,1,Male,2,Black Non Hispanic,7,Richmond,42
2003,11,85+,1,Male,3,Other Non Hispanic,7,Richmond,91
2003,11,85+,1,Male,5,Hispanic,7,Richmond,104
2003,11,85+,2,Female,0,Total,7,Richmond,4934
2003,11,85+,2,Female,1,White Non Hispanic,7,Richmond,4375
2003,11,85+,2,Female,2,Black Non Hispanic,7,Richmond,164
2003,11,85+,2,Female,3,Other Non Hispanic,7,Richmond,216
2003,11,85+,2,Female,5,Hispanic,7,Richmond,179
2004,0,Total,0,Total,0,Total,7,Richmond,463314
2004,0,Total,0,Total,1,White Non Hispanic,7,Richmond,319665
2004,0,Total,0,Total,2,Black Non Hispanic,7,Richmond,44526
2004,0,Total,0,Total,3,Other Non Hispanic,7,Richmond,33489
2004,0,Total,0,Total,5,Hispanic,7,Richmond,65634
2004,0,Total,1,Male,0,Total,7,Richmond,224993
2004,0,Total,1,Male,1,White Non Hispanic,7,Richmond,154725
2004,0,Total,1,Male,2,Black Non Hispanic,7,Richmond,20771
2004,0,Total,1,Male,3,Other Non Hispanic,7,Richmond,16596
2004,0,Total,1,Male,5,Hispanic,7,Richmond,32901
2004,0,Total,2,Female,0,Total,7,Richmond,238321
2004,0,Total,2,Female,1,White Non Hispanic,7,Richmond,164940
2004,0,Total,2,Female,2,Black Non Hispanic,7,Richmond,23755
2004,0,Total,2,Female,3,Other Non Hispanic,7,Richmond,16893
2004,0,Total,2,Female,5,Hispanic,7,Richmond,32733
2004,1,<1,0,Total,0,Total,7,Richmond,5760
2004,1,<1,0,Total,1,White Non Hispanic,7,Richmond,3539
2004,1,<1,0,Total,2,Black Non Hispanic,7,Richmond,727
2004,1,<1,0,Total,3,Other Non Hispanic,7,Richmond,369
2004,1,<1,0,Total,5,Hispanic,7,Richmond,1125
2004,1,<1,1,Male,0,Total,7,Richmond,2944
2004,1,<1,1,Male,1,White Non Hispanic,7,Richmond,1779
2004,1,<1,1,Male,2,Black Non Hispanic,7,Richmond,373
2004,1,<1,1,Male,3,Other Non Hispanic,7,Richmond,205
2004,1,<1,1,Male,5,Hispanic,7,Richmond,587
2004,1,<1,2,Female,0,Total,7,Richmond,2816
2004,1,<1,2,Female,1,White Non Hispanic,7,Richmond,1760
2004,1,<1,2,Female,2,Black Non Hispanic,7,Richmond,354
2004,1,<1,2,Female,3,Other Non Hispanic,7,Richmond,164
2004,1,<1,2,Female,5,Hispanic,7,Richmond,538
2004,2,01-09,0,Total,0,Total,7,Richmond,53551
2004,2,01-09,0,Total,1,White Non Hispanic,7,Richmond,32635
2004,2,01-09,0,Total,2,Black Non Hispanic,7,Richmond,6965
2004,2,01-09,0,Total,3,Other Non Hispanic,7,Richmond,3404
2004,2,01-09,0,Total,5,Hispanic,7,Richmond,10547
2004,2,01-09,1,Male,0,Total,7,Richmond,27344
2004,2,01-09,1,Male,1,White Non Hispanic,7,Richmond,16774
2004,2,01-09,1,Male,2,Black Non Hispanic,7,Richmond,3510
2004,2,01-09,1,Male,3,Other Non Hispanic,7,Richmond,1731
2004,2,01-09,1,Male,5,Hispanic,7,Richmond,5329
2004,2,01-09,2,Female,0,Total,7,Richmond,26207
2004,2,01-09,2,Female,1,White Non Hispanic,7,Richmond,15861
2004,2,01-09,2,Female,2,Black Non Hispanic,7,Richmond,3455
2004,2,01-09,2,Female,3,Other Non Hispanic,7,Richmond,1673
2004,2,01-09,2,Female,5,Hispanic,7,Richmond,5218
2004,3,10-19,0,Total,0,Total,7,Richmond,63914
2004,3,10-19,0,Total,1,White Non Hispanic,7,Richmond,39677
2004,3,10-19,0,Total,2,Black Non Hispanic,7,Richmond,8649
2004,3,10-19,0,Total,3,Other Non Hispanic,7,Richmond,4281
2004,3,10-19,0,Total,5,Hispanic,7,Richmond,11307
2004,3,10-19,1,Male,0,Total,7,Richmond,32787
2004,3,10-19,1,Male,1,White Non Hispanic,7,Richmond,20456
2004,3,10-19,1,Male,2,Black Non Hispanic,7,Richmond,4380
2004,3,10-19,1,Male,3,Other Non Hispanic,7,Richmond,2210
2004,3,10-19,1,Male,5,Hispanic,7,Richmond,5741
2004,3,10-19,2,Female,0,Total,7,Richmond,31127
2004,3,10-19,2,Female,1,White Non Hispanic,7,Richmond,19221
2004,3,10-19,2,Female,2,Black Non Hispanic,7,Richmond,4269
2004,3,10-19,2,Female,3,Other Non Hispanic,7,Richmond,2071
2004,3,10-19,2,Female,5,Hispanic,7,Richmond,5566
2004,4,20-24,0,Total,0,Total,7,Richmond,31144
2004,4,20-24,0,Total,1,White Non Hispanic,7,Richmond,19248
2004,4,20-24,0,Total,2,Black Non Hispanic,7,Richmond,3563
2004,4,20-24,0,Total,3,Other Non Hispanic,7,Richmond,2551
2004,4,20-24,0,Total,5,Hispanic,7,Richmond,5782
2004,4,20-24,1,Male,0,Total,7,Richmond,15808
2004,4,20-24,1,Male,1,White Non Hispanic,7,Richmond,9636
2004,4,20-24,1,Male,2,Black Non Hispanic,7,Richmond,1705
2004,4,20-24,1,Male,3,Other Non Hispanic,7,Richmond,1304
2004,4,20-24,1,Male,5,Hispanic,7,Richmond,3163
2004,4,20-24,2,Female,0,Total,7,Richmond,15336
2004,4,20-24,2,Female,1,White Non Hispanic,7,Richmond,9612
2004,4,20-24,2,Female,2,Black Non Hispanic,7,Richmond,1858
2004,4,20-24,2,Female,3,Other Non Hispanic,7,Richmond,1247
2004,4,20-24,2,Female,5,Hispanic,7,Richmond,2619
2004,5,25-34,0,Total,0,Total,7,Richmond,63817
2004,5,25-34,0,Total,1,White Non Hispanic,7,Richmond,40007
2004,5,25-34,0,Total,2,Black Non Hispanic,7,Richmond,6068
2004,5,25-34,0,Total,3,Other Non Hispanic,7,Richmond,5744
2004,5,25-34,0,Total,5,Hispanic,7,Richmond,11998
2004,5,25-34,1,Male,0,Total,7,Richmond,31951
2004,5,25-34,1,Male,1,White Non Hispanic,7,Richmond,19975
2004,5,25-34,1,Male,2,Black Non Hispanic,7,Richmond,2733
2004,5,25-34,1,Male,3,Other Non Hispanic,7,Richmond,2887
2004,5,25-34,1,Male,5,Hispanic,7,Richmond,6356
2004,5,25-34,2,Female,0,Total,7,Richmond,31866
2004,5,25-34,2,Female,1,White Non Hispanic,7,Richmond,20032
2004,5,25-34,2,Female,2,Black Non Hispanic,7,Richmond,3335
2004,5,25-34,2,Female,3,Other Non Hispanic,7,Richmond,2857
2004,5,25-34,2,Female,5,Hispanic,7,Richmond,5642
2004,6,35-44,0,Total,0,Total,7,Richmond,73794
2004,6,35-44,0,Total,1,White Non Hispanic,7,Richmond,50070
2004,6,35-44,0,Total,2,Black Non Hispanic,7,Richmond,7468
2004,6,35-44,0,Total,3,Other Non Hispanic,7,Richmond,5452
2004,6,35-44,0,Total,5,Hispanic,7,Richmond,10804
2004,6,35-44,1,Male,0,Total,7,Richmond,36239
2004,6,35-44,1,Male,1,White Non Hispanic,7,Richmond,24904
2004,6,35-44,1,Male,2,Black Non Hispanic,7,Richmond,3322
2004,6,35-44,1,Male,3,Other Non Hispanic,7,Richmond,2661
2004,6,35-44,1,Male,5,Hispanic,7,Richmond,5352
2004,6,35-44,2,Female,0,Total,7,Richmond,37555
2004,6,35-44,2,Female,1,White Non Hispanic,7,Richmond,25166
2004,6,35-44,2,Female,2,Black Non Hispanic,7,Richmond,4146
2004,6,35-44,2,Female,3,Other Non Hispanic,7,Richmond,2791
2004,6,35-44,2,Female,5,Hispanic,7,Richmond,5452
2004,7,45-54,0,Total,0,Total,7,Richmond,67573
2004,7,45-54,0,Total,1,White Non Hispanic,7,Richmond,49525
2004,7,45-54,0,Total,2,Black Non Hispanic,7,Richmond,5673
2004,7,45-54,0,Total,3,Other Non Hispanic,7,Richmond,5308
2004,7,45-54,0,Total,5,Hispanic,7,Richmond,7067
2004,7,45-54,1,Male,0,Total,7,Richmond,32596
2004,7,45-54,1,Male,1,White Non Hispanic,7,Richmond,23920
2004,7,45-54,1,Male,2,Black Non Hispanic,7,Richmond,2680
2004,7,45-54,1,Male,3,Other Non Hispanic,7,Richmond,2630
2004,7,45-54,1,Male,5,Hispanic,7,Richmond,3366
2004,7,45-54,2,Female,0,Total,7,Richmond,34977
2004,7,45-54,2,Female,1,White Non Hispanic,7,Richmond,25605
2004,7,45-54,2,Female,2,Black Non Hispanic,7,Richmond,2993
2004,7,45-54,2,Female,3,Other Non Hispanic,7,Richmond,2678
2004,7,45-54,2,Female,5,Hispanic,7,Richmond,3701
2004,8,55-64,0,Total,0,Total,7,Richmond,49791
2004,8,55-64,0,Total,1,White Non Hispanic,7,Richmond,39546
2004,8,55-64,0,Total,2,Black Non Hispanic,7,Richmond,2914
2004,8,55-64,0,Total,3,Other Non Hispanic,7,Richmond,3542
2004,8,55-64,0,Total,5,Hispanic,7,Richmond,3789
2004,8,55-64,1,Male,0,Total,7,Richmond,23444
2004,8,55-64,1,Male,1,White Non Hispanic,7,Richmond,18753
2004,8,55-64,1,Male,2,Black Non Hispanic,7,Richmond,1202
2004,8,55-64,1,Male,3,Other Non Hispanic,7,Richmond,1739
2004,8,55-64,1,Male,5,Hispanic,7,Richmond,1750
2004,8,55-64,2,Female,0,Total,7,Richmond,26347
2004,8,55-64,2,Female,1,White Non Hispanic,7,Richmond,20793
2004,8,55-64,2,Female,2,Black Non Hispanic,7,Richmond,1712
2004,8,55-64,2,Female,3,Other Non Hispanic,7,Richmond,1803
2004,8,55-64,2,Female,5,Hispanic,7,Richmond,2039
2004,9,65-74,0,Total,0,Total,7,Richmond,27848
2004,9,65-74,0,Total,1,White Non Hispanic,7,Richmond,22806
2004,9,65-74,0,Total,2,Black Non Hispanic,7,Richmond,1511
2004,9,65-74,0,Total,3,Other Non Hispanic,7,Richmond,1692
2004,9,65-74,0,Total,5,Hispanic,7,Richmond,1839
2004,9,65-74,1,Male,0,Total,7,Richmond,12574
2004,9,65-74,1,Male,1,White Non Hispanic,7,Richmond,10427
2004,9,65-74,1,Male,2,Black Non Hispanic,7,Richmond,570
2004,9,65-74,1,Male,3,Other Non Hispanic,7,Richmond,820
2004,9,65-74,1,Male,5,Hispanic,7,Richmond,757
2004,9,65-74,2,Female,0,Total,7,Richmond,15274
2004,9,65-74,2,Female,1,White Non Hispanic,7,Richmond,12379
2004,9,65-74,2,Female,2,Black Non Hispanic,7,Richmond,941
2004,9,65-74,2,Female,3,Other Non Hispanic,7,Richmond,872
2004,9,65-74,2,Female,5,Hispanic,7,Richmond,1082
2004,10,75-84,0,Total,0,Total,7,Richmond,19111
2004,10,75-84,0,Total,1,White Non Hispanic,7,Richmond,16455
2004,10,75-84,0,Total,2,Black Non Hispanic,7,Richmond,763
2004,10,75-84,0,Total,3,Other Non Hispanic,7,Richmond,821
2004,10,75-84,0,Total,5,Hispanic,7,Richmond,1072
2004,10,75-84,1,Male,0,Total,7,Richmond,7302
2004,10,75-84,1,Male,1,White Non Hispanic,7,Richmond,6354
2004,10,75-84,1,Male,2,Black Non Hispanic,7,Richmond,236
2004,10,75-84,1,Male,3,Other Non Hispanic,7,Richmond,311
2004,10,75-84,1,Male,5,Hispanic,7,Richmond,401
2004,10,75-84,2,Female,0,Total,7,Richmond,11809
2004,10,75-84,2,Female,1,White Non Hispanic,7,Richmond,10101
2004,10,75-84,2,Female,2,Black Non Hispanic,7,Richmond,527
2004,10,75-84,2,Female,3,Other Non Hispanic,7,Richmond,510
2004,10,75-84,2,Female,5,Hispanic,7,Richmond,671
2004,11,85+,0,Total,0,Total,7,Richmond,7011
2004,11,85+,0,Total,1,White Non Hispanic,7,Richmond,6157
2004,11,85+,0,Total,2,Black Non Hispanic,7,Richmond,225
2004,11,85+,0,Total,3,Other Non Hispanic,7,Richmond,325
2004,11,85+,0,Total,5,Hispanic,7,Richmond,304
2004,11,85+,1,Male,0,Total,7,Richmond,2004
2004,11,85+,1,Male,1,White Non Hispanic,7,Richmond,1747
2004,11,85+,1,Male,2,Black Non Hispanic,7,Richmond,60
2004,11,85+,1,Male,3,Other Non Hispanic,7,Richmond,98
2004,11,85+,1,Male,5,Hispanic,7,Richmond,99
2004,11,85+,2,Female,0,Total,7,Richmond,5007
2004,11,85+,2,Female,1,White Non Hispanic,7,Richmond,4410
2004,11,85+,2,Female,2,Black Non Hispanic,7,Richmond,165
2004,11,85+,2,Female,3,Other Non Hispanic,7,Richmond,227
2004,11,85+,2,Female,5,Hispanic,7,Richmond,205
2005,0,Total,0,Total,0,Total,7,Richmond,464573
2005,0,Total,0,Total,1,White Non Hispanic,7,Richmond,317620
2005,0,Total,0,Total,2,Black Non Hispanic,7,Richmond,44318
2005,0,Total,0,Total,3,Other Non Hispanic,7,Richmond,35013
2005,0,Total,0,Total,5,Hispanic,7,Richmond,67622
2005,0,Total,1,Male,0,Total,7,Richmond,225598
2005,0,Total,1,Male,1,White Non Hispanic,7,Richmond,153529
2005,0,Total,1,Male,2,Black Non Hispanic,7,Richmond,20747
2005,0,Total,1,Male,3,Other Non Hispanic,7,Richmond,17301
2005,0,Total,1,Male,5,Hispanic,7,Richmond,34021
2005,0,Total,2,Female,0,Total,7,Richmond,238975
2005,0,Total,2,Female,1,White Non Hispanic,7,Richmond,164091
2005,0,Total,2,Female,2,Black Non Hispanic,7,Richmond,23571
2005,0,Total,2,Female,3,Other Non Hispanic,7,Richmond,17712
2005,0,Total,2,Female,5,Hispanic,7,Richmond,33601
2005,1,<1,0,Total,0,Total,7,Richmond,5866
2005,1,<1,0,Total,1,White Non Hispanic,7,Richmond,3549
2005,1,<1,0,Total,2,Black Non Hispanic,7,Richmond,748
2005,1,<1,0,Total,3,Other Non Hispanic,7,Richmond,400
2005,1,<1,0,Total,5,Hispanic,7,Richmond,1169
2005,1,<1,1,Male,0,Total,7,Richmond,2910
2005,1,<1,1,Male,1,White Non Hispanic,7,Richmond,1740
2005,1,<1,1,Male,2,Black Non Hispanic,7,Richmond,378
2005,1,<1,1,Male,3,Other Non Hispanic,7,Richmond,192
2005,1,<1,1,Male,5,Hispanic,7,Richmond,600
2005,1,<1,2,Female,0,Total,7,Richmond,2956
2005,1,<1,2,Female,1,White Non Hispanic,7,Richmond,1809
2005,1,<1,2,Female,2,Black Non Hispanic,7,Richmond,370
2005,1,<1,2,Female,3,Other Non Hispanic,7,Richmond,208
2005,1,<1,2,Female,5,Hispanic,7,Richmond,569
2005,2,01-09,0,Total,0,Total,7,Richmond,53242
2005,2,01-09,0,Total,1,White Non Hispanic,7,Richmond,32210
2005,2,01-09,0,Total,2,Black Non Hispanic,7,Richmond,6857
2005,2,01-09,0,Total,3,Other Non Hispanic,7,Richmond,3512
2005,2,01-09,0,Total,5,Hispanic,7,Richmond,10663
2005,2,01-09,1,Male,0,Total,7,Richmond,27205
2005,2,01-09,1,Male,1,White Non Hispanic,7,Richmond,16503
2005,2,01-09,1,Male,2,Black Non Hispanic,7,Richmond,3435
2005,2,01-09,1,Male,3,Other Non Hispanic,7,Richmond,1794
2005,2,01-09,1,Male,5,Hispanic,7,Richmond,5473
2005,2,01-09,2,Female,0,Total,7,Richmond,26037
2005,2,01-09,2,Female,1,White Non Hispanic,7,Richmond,15707
2005,2,01-09,2,Female,2,Black Non Hispanic,7,Richmond,3422
2005,2,01-09,2,Female,3,Other Non Hispanic,7,Richmond,1718
2005,2,01-09,2,Female,5,Hispanic,7,Richmond,5190
2005,3,10-19,0,Total,0,Total,7,Richmond,64927
2005,3,10-19,0,Total,1,White Non Hispanic,7,Richmond,40457
2005,3,10-19,0,Total,2,Black Non Hispanic,7,Richmond,8612
2005,3,10-19,0,Total,3,Other Non Hispanic,7,Richmond,4395
2005,3,10-19,0,Total,5,Hispanic,7,Richmond,11463
2005,3,10-19,1,Male,0,Total,7,Richmond,33372
2005,3,10-19,1,Male,1,White Non Hispanic,7,Richmond,20936
2005,3,10-19,1,Male,2,Black Non Hispanic,7,Richmond,4328
2005,3,10-19,1,Male,3,Other Non Hispanic,7,Richmond,2251
2005,3,10-19,1,Male,5,Hispanic,7,Richmond,5857
2005,3,10-19,2,Female,0,Total,7,Richmond,31555
2005,3,10-19,2,Female,1,White Non Hispanic,7,Richmond,19521
2005,3,10-19,2,Female,2,Black Non Hispanic,7,Richmond,4284
